episode,time,node,sf
1,12200,pop9,c
1,12200,pop10,a
1,12200,pop10,b
1,12200,pop10,c
1,12300,pop0,a
1,12300,pop0,b
1,12300,pop0,c
1,12300,pop1,a
1,12300,pop1,b
1,12300,pop1,c
1,12300,pop2,a
1,12300,pop2,b
1,12300,pop2,c
1,12300,pop3,a
1,12300,pop3,b
1,12300,pop3,c
1,12300,pop4,b
1,12300,pop4,c
1,12300,pop5,b
1,12300,pop5,c
1,12300,pop6,a
1,12300,pop6,b
1,12300,pop6,c
1,12300,pop7,a
1,12300,pop7,b
1,12300,pop7,c
1,12300,pop8,a
1,12300,pop8,b
1,12300,pop8,c
1,12300,pop9,a
1,12300,pop9,b
1,12300,pop9,c
1,12300,pop10,a
1,12300,pop10,b
1,12300,pop10,c
1,12400,pop0,a
1,12400,pop0,b
1,12400,pop0,c
1,12400,pop1,a
1,12400,pop1,b
1,12400,pop1,c
1,12400,pop2,a
1,12400,pop2,b
1,12400,pop2,c
1,12400,pop3,a
1,12400,pop3,b
1,12400,pop3,c
1,12400,pop4,c
1,12400,pop5,b
1,12400,pop5,c
1,12400,pop6,a
1,12400,pop6,b
1,12400,pop6,c
1,12400,pop7,a
1,12400,pop7,b
1,12400,pop7,c
1,12400,pop8,a
1,12400,pop8,b
1,12400,pop8,c
1,12400,pop9,b
1,12400,pop9,c
1,12400,pop10,a
1,12400,pop10,b
1,12400,pop10,c
1,12500,pop0,a
1,12500,pop0,b
1,12500,pop0,c
1,12500,pop1,a
1,12500,pop1,b
1,12500,pop1,c
1,12500,pop2,a
1,12500,pop2,b
1,12500,pop2,c
1,12500,pop3,a
1,12500,pop3,b
1,12500,pop3,c
1,12500,pop4,b
1,12500,pop4,c
1,12500,pop5,b
1,12500,pop5,c
1,12500,pop6,a
1,12500,pop6,b
1,12500,pop6,c
1,12500,pop7,a
1,12500,pop7,b
1,12500,pop7,c
1,12500,pop8,a
1,12500,pop8,b
1,12500,pop8,c
1,12500,pop9,a
1,12500,pop9,b
1,12500,pop9,c
1,12500,pop10,a
1,12500,pop10,b
1,12500,pop10,c
1,12600,pop0,a
1,12600,pop0,b
1,12600,pop1,a
1,12600,pop1,b
1,12600,pop1,c
1,12600,pop2,a
1,12600,pop2,b
1,12600,pop2,c
1,12600,pop3,a
1,12600,pop3,b
1,12600,pop3,c
1,12600,pop4,b
1,12600,pop4,c
1,12600,pop5,b
1,12600,pop5,c
1,12600,pop6,a
1,12600,pop6,b
1,12600,pop6,c
1,12600,pop7,a
1,12600,pop7,b
1,12600,pop7,c
1,12600,pop8,a
1,12600,pop8,b
1,12600,pop8,c
1,12600,pop9,a
1,12600,pop9,b
1,12600,pop9,c
1,12600,pop10,a
1,12600,pop10,b
1,12600,pop10,c
1,12700,pop0,a
1,12700,pop0,b
1,12700,pop0,c
1,12700,pop1,a
1,12700,pop1,b
1,12700,pop1,c
1,12700,pop2,a
1,12700,pop2,b
1,12700,pop2,c
1,12700,pop3,b
1,12700,pop3,c
1,12700,pop4,b
1,12700,pop4,c
1,12700,pop5,b
1,12700,pop5,c
1,12700,pop6,a
1,12700,pop6,b
1,12700,pop6,c
1,12700,pop7,a
1,12700,pop7,b
1,12700,pop7,c
1,12700,pop8,a
1,12700,pop8,b
1,12700,pop8,c
1,12700,pop9,a
1,12700,pop9,b
1,12700,pop9,c
1,12700,pop10,a
1,12700,pop10,b
1,12700,pop10,c
1,12800,pop0,a
1,12800,pop0,b
1,12800,pop0,c
1,12800,pop1,a
1,12800,pop1,b
1,12800,pop1,c
1,12800,pop2,a
1,12800,pop2,b
1,12800,pop2,c
1,12800,pop3,a
1,12800,pop3,b
1,12800,pop3,c
1,12800,pop4,b
1,12800,pop4,c
1,12800,pop5,b
1,12800,pop5,c
1,12800,pop6,a
1,12800,pop6,b
1,12800,pop6,c
1,12800,pop7,a
1,12800,pop7,b
1,12800,pop7,c
1,12800,pop8,a
1,12800,pop8,b
1,12800,pop8,c
1,12800,pop9,a
1,12800,pop9,b
1,12800,pop9,c
1,12800,pop10,a
1,12800,pop10,b
1,12800,pop10,c
1,12900,pop0,a
1,12900,pop0,b
1,12900,pop0,c
1,12900,pop1,a
1,12900,pop1,b
1,12900,pop1,c
1,12900,pop2,a
1,12900,pop2,b
1,12900,pop2,c
1,12900,pop3,a
1,12900,pop3,b
1,12900,pop3,c
1,12900,pop4,c
1,12900,pop5,b
1,12900,pop5,c
1,12900,pop6,a
1,12900,pop6,b
1,12900,pop6,c
1,12900,pop7,a
1,12900,pop7,b
1,12900,pop7,c
1,12900,pop8,a
1,12900,pop8,b
1,12900,pop8,c
1,12900,pop9,b
1,12900,pop9,c
1,12900,pop10,a
1,12900,pop10,b
1,12900,pop10,c
1,13000,pop0,a
1,13000,pop0,b
1,13000,pop1,a
1,13000,pop1,b
1,13000,pop1,c
1,13000,pop2,a
1,13000,pop2,b
1,13000,pop2,c
1,13000,pop3,a
1,13000,pop3,b
1,13000,pop3,c
1,13000,pop4,b
1,13000,pop4,c
1,13000,pop5,b
1,13000,pop5,c
1,13000,pop6,a
1,13000,pop6,b
1,13000,pop6,c
1,13000,pop7,a
1,13000,pop7,b
1,13000,pop7,c
1,13000,pop8,a
1,13000,pop8,b
1,13000,pop8,c
1,13000,pop9,b
1,13000,pop9,c
1,13000,pop10,a
1,13000,pop10,b
1,13000,pop10,c
1,13100,pop0,a
1,13100,pop0,b
1,13100,pop0,c
1,13100,pop1,a
1,13100,pop1,b
1,13100,pop1,c
1,13100,pop2,a
1,13100,pop2,b
1,13100,pop2,c
1,13100,pop3,a
1,13100,pop3,b
1,13100,pop3,c
1,13100,pop4,c
1,13100,pop5,b
1,13100,pop5,c
1,13100,pop6,a
1,13100,pop6,b
1,13100,pop6,c
1,13100,pop7,a
1,13100,pop7,b
1,13100,pop7,c
1,13100,pop8,a
1,13100,pop8,b
1,13100,pop8,c
1,13100,pop9,b
1,13100,pop9,c
1,13100,pop10,a
1,13100,pop10,b
1,13100,pop10,c
1,13200,pop0,a
1,13200,pop0,b
1,13200,pop0,c
1,13200,pop1,a
1,13200,pop1,b
1,13200,pop1,c
1,13200,pop2,a
1,13200,pop2,b
1,13200,pop2,c
1,13200,pop3,a
1,13200,pop3,b
1,13200,pop3,c
1,13200,pop4,c
1,13200,pop5,b
1,13200,pop5,c
1,13200,pop6,a
1,13200,pop6,b
1,13200,pop6,c
1,13200,pop7,a
1,13200,pop7,b
1,13200,pop7,c
1,13200,pop8,a
1,13200,pop8,b
1,13200,pop8,c
1,13200,pop9,b
1,13200,pop9,c
1,13200,pop10,a
1,13200,pop10,b
1,13200,pop10,c
1,13300,pop0,a
1,13300,pop0,b
1,13300,pop0,c
1,13300,pop1,a
1,13300,pop1,b
1,13300,pop1,c
1,13300,pop2,a
1,13300,pop2,b
1,13300,pop2,c
1,13300,pop3,a
1,13300,pop3,b
1,13300,pop3,c
1,13300,pop4,b
1,13300,pop4,c
1,13300,pop5,b
1,13300,pop5,c
1,13300,pop6,a
1,13300,pop6,b
1,13300,pop6,c
1,13300,pop7,a
1,13300,pop7,b
1,13300,pop7,c
1,13300,pop8,a
1,13300,pop8,b
1,13300,pop8,c
1,13300,pop9,a
1,13300,pop9,b
1,13300,pop9,c
1,13300,pop10,a
1,13300,pop10,b
1,13300,pop10,c
1,13400,pop0,a
1,13400,pop0,b
1,13400,pop0,c
1,13400,pop1,a
1,13400,pop1,b
1,13400,pop1,c
1,13400,pop2,a
1,13400,pop2,b
1,13400,pop2,c
1,13400,pop3,a
1,13400,pop3,b
1,13400,pop3,c
1,13400,pop4,c
1,13400,pop5,b
1,13400,pop5,c
1,13400,pop6,a
1,13400,pop6,b
1,13400,pop6,c
1,13400,pop7,a
1,13400,pop7,b
1,13400,pop7,c
1,13400,pop8,a
1,13400,pop8,b
1,13400,pop8,c
1,13400,pop9,b
1,13400,pop9,c
1,13400,pop10,a
1,13400,pop10,b
1,13400,pop10,c
1,13500,pop0,a
1,13500,pop0,b
1,13500,pop0,c
1,13500,pop1,a
1,13500,pop1,b
1,13500,pop1,c
1,13500,pop2,a
1,13500,pop2,b
1,13500,pop2,c
1,13500,pop3,a
1,13500,pop3,b
1,13500,pop3,c
1,13500,pop4,c
1,13500,pop5,b
1,13500,pop5,c
1,13500,pop6,a
1,13500,pop6,b
1,13500,pop6,c
1,13500,pop7,a
1,13500,pop7,b
1,13500,pop7,c
1,13500,pop8,a
1,13500,pop8,b
1,13500,pop8,c
1,13500,pop9,b
1,13500,pop9,c
1,13500,pop10,a
1,13500,pop10,b
1,13500,pop10,c
1,13600,pop0,a
1,13600,pop0,b
1,13600,pop0,c
1,13600,pop1,a
1,13600,pop1,b
1,13600,pop1,c
1,13600,pop2,a
1,13600,pop2,b
1,13600,pop2,c
1,13600,pop3,a
1,13600,pop3,b
1,13600,pop3,c
1,13600,pop4,c
1,13600,pop5,b
1,13600,pop5,c
1,13600,pop6,a
1,13600,pop6,b
1,13600,pop6,c
1,13600,pop7,a
1,13600,pop7,b
1,13600,pop7,c
1,13600,pop8,a
1,13600,pop8,b
1,13600,pop8,c
1,13600,pop9,b
1,13600,pop9,c
1,13600,pop10,a
1,13600,pop10,b
1,13600,pop10,c
1,13700,pop0,a
1,13700,pop0,b
1,13700,pop1,a
1,13700,pop1,b
1,13700,pop1,c
1,13700,pop2,a
1,13700,pop2,b
1,13700,pop2,c
1,13700,pop3,a
1,13700,pop3,b
1,13700,pop3,c
1,13700,pop4,b
1,13700,pop4,c
1,13700,pop5,b
1,13700,pop5,c
1,13700,pop6,a
1,13700,pop6,b
1,13700,pop6,c
1,13700,pop7,a
1,13700,pop7,b
1,13700,pop7,c
1,13700,pop8,a
1,13700,pop8,b
1,13700,pop8,c
1,13700,pop9,b
1,13700,pop9,c
1,13700,pop10,a
1,13700,pop10,b
1,13700,pop10,c
1,13800,pop0,a
1,13800,pop0,b
1,13800,pop1,a
1,13800,pop1,b
1,13800,pop1,c
1,13800,pop2,a
1,13800,pop2,b
1,13800,pop2,c
1,13800,pop3,a
1,13800,pop3,b
1,13800,pop3,c
1,13800,pop4,b
1,13800,pop4,c
1,13800,pop5,b
1,13800,pop5,c
1,13800,pop6,a
1,13800,pop6,b
1,13800,pop6,c
1,13800,pop7,a
1,13800,pop7,b
1,13800,pop7,c
1,13800,pop8,a
1,13800,pop8,b
1,13800,pop8,c
1,13800,pop9,a
1,13800,pop9,b
1,13800,pop9,c
1,13800,pop10,a
1,13800,pop10,b
1,13800,pop10,c
1,13900,pop0,a
1,13900,pop0,b
1,13900,pop0,c
1,13900,pop1,a
1,13900,pop1,b
1,13900,pop1,c
1,13900,pop2,a
1,13900,pop2,b
1,13900,pop2,c
1,13900,pop3,a
1,13900,pop3,b
1,13900,pop3,c
1,13900,pop4,b
1,13900,pop4,c
1,13900,pop5,b
1,13900,pop5,c
1,13900,pop6,a
1,13900,pop6,b
1,13900,pop6,c
1,13900,pop7,a
1,13900,pop7,b
1,13900,pop7,c
1,13900,pop8,a
1,13900,pop8,b
1,13900,pop8,c
1,13900,pop9,a
1,13900,pop9,b
1,13900,pop9,c
1,13900,pop10,a
1,13900,pop10,b
1,13900,pop10,c
1,14000,pop0,a
1,14000,pop0,b
1,14000,pop0,c
1,14000,pop1,a
1,14000,pop1,b
1,14000,pop1,c
1,14000,pop2,a
1,14000,pop2,b
1,14000,pop2,c
1,14000,pop3,a
1,14000,pop3,b
1,14000,pop3,c
1,14000,pop4,b
1,14000,pop4,c
1,14000,pop5,b
1,14000,pop5,c
1,14000,pop6,a
1,14000,pop6,b
1,14000,pop6,c
1,14000,pop7,a
1,14000,pop7,b
1,14000,pop7,c
1,14000,pop8,a
1,14000,pop8,b
1,14000,pop8,c
1,14000,pop9,a
1,14000,pop9,b
1,14000,pop9,c
1,14000,pop10,a
1,14000,pop10,b
1,14000,pop10,c
1,14100,pop0,b
1,14100,pop0,c
1,14100,pop1,a
1,14100,pop1,b
1,14100,pop1,c
1,14100,pop2,a
1,14100,pop2,b
1,14100,pop2,c
1,14100,pop3,a
1,14100,pop3,b
1,14100,pop3,c
1,14100,pop4,b
1,14100,pop4,c
1,14100,pop5,b
1,14100,pop5,c
1,14100,pop6,a
1,14100,pop6,b
1,14100,pop6,c
1,14100,pop7,a
1,14100,pop7,b
1,14100,pop7,c
1,14100,pop8,a
1,14100,pop8,b
1,14100,pop8,c
1,14100,pop9,a
1,14100,pop9,b
1,14100,pop9,c
1,14100,pop10,a
1,14100,pop10,b
1,14100,pop10,c
1,14200,pop0,a
1,14200,pop0,b
1,14200,pop0,c
1,14200,pop1,a
1,14200,pop1,b
1,14200,pop1,c
1,14200,pop2,a
1,14200,pop2,b
1,14200,pop2,c
1,14200,pop3,a
1,14200,pop3,b
1,14200,pop3,c
1,14200,pop4,b
1,14200,pop4,c
1,14200,pop5,b
1,14200,pop5,c
1,14200,pop6,a
1,14200,pop6,b
1,14200,pop6,c
1,14200,pop7,a
1,14200,pop7,b
1,14200,pop7,c
1,14200,pop8,a
1,14200,pop8,b
1,14200,pop8,c
1,14200,pop9,b
1,14200,pop9,c
1,14200,pop10,a
1,14200,pop10,b
1,14200,pop10,c
1,14300,pop0,a
1,14300,pop0,b
1,14300,pop0,c
1,14300,pop1,a
1,14300,pop1,b
1,14300,pop1,c
1,14300,pop2,a
1,14300,pop2,b
1,14300,pop2,c
1,14300,pop3,a
1,14300,pop3,b
1,14300,pop3,c
1,14300,pop4,c
1,14300,pop5,b
1,14300,pop5,c
1,14300,pop6,a
1,14300,pop6,b
1,14300,pop6,c
1,14300,pop7,a
1,14300,pop7,b
1,14300,pop7,c
1,14300,pop8,a
1,14300,pop8,b
1,14300,pop8,c
1,14300,pop9,b
1,14300,pop9,c
1,14300,pop10,a
1,14300,pop10,b
1,14300,pop10,c
1,14400,pop0,a
1,14400,pop0,b
1,14400,pop1,a
1,14400,pop1,b
1,14400,pop1,c
1,14400,pop2,a
1,14400,pop2,b
1,14400,pop2,c
1,14400,pop3,a
1,14400,pop3,b
1,14400,pop3,c
1,14400,pop4,b
1,14400,pop4,c
1,14400,pop5,b
1,14400,pop5,c
1,14400,pop6,a
1,14400,pop6,b
1,14400,pop6,c
1,14400,pop7,a
1,14400,pop7,b
1,14400,pop7,c
1,14400,pop8,a
1,14400,pop8,b
1,14400,pop8,c
1,14400,pop9,a
1,14400,pop9,b
1,14400,pop9,c
1,14400,pop10,a
1,14400,pop10,b
1,14400,pop10,c
1,14500,pop0,a
1,14500,pop0,b
1,14500,pop1,a
1,14500,pop1,b
1,14500,pop1,c
1,14500,pop2,a
1,14500,pop2,b
1,14500,pop2,c
1,14500,pop3,a
1,14500,pop3,b
1,14500,pop3,c
1,14500,pop4,c
1,14500,pop5,b
1,14500,pop5,c
1,14500,pop6,a
1,14500,pop6,b
1,14500,pop6,c
1,14500,pop7,a
1,14500,pop7,b
1,14500,pop7,c
1,14500,pop8,a
1,14500,pop8,b
1,14500,pop8,c
1,14500,pop9,b
1,14500,pop9,c
1,14500,pop10,a
1,14500,pop10,b
1,14500,pop10,c
1,14600,pop0,a
1,14600,pop0,b
1,14600,pop1,a
1,14600,pop1,b
1,14600,pop1,c
1,14600,pop2,a
1,14600,pop2,b
1,14600,pop2,c
1,14600,pop3,a
1,14600,pop3,b
1,14600,pop3,c
1,14600,pop4,b
1,14600,pop4,c
1,14600,pop5,b
1,14600,pop5,c
1,14600,pop6,a
1,14600,pop6,b
1,14600,pop6,c
1,14600,pop7,a
1,14600,pop7,b
1,14600,pop7,c
1,14600,pop8,a
1,14600,pop8,b
1,14600,pop8,c
1,14600,pop9,b
1,14600,pop9,c
1,14600,pop10,a
1,14600,pop10,b
1,14600,pop10,c
1,14700,pop0,a
1,14700,pop0,b
1,14700,pop0,c
1,14700,pop1,a
1,14700,pop1,b
1,14700,pop1,c
1,14700,pop2,a
1,14700,pop2,b
1,14700,pop2,c
1,14700,pop3,a
1,14700,pop3,b
1,14700,pop3,c
1,14700,pop4,a
1,14700,pop4,b
1,14700,pop4,c
1,14700,pop5,b
1,14700,pop5,c
1,14700,pop6,a
1,14700,pop6,b
1,14700,pop6,c
1,14700,pop7,a
1,14700,pop7,b
1,14700,pop7,c
1,14700,pop8,a
1,14700,pop8,b
1,14700,pop8,c
1,14700,pop9,a
1,14700,pop9,b
1,14700,pop9,c
1,14700,pop10,a
1,14700,pop10,b
1,14700,pop10,c
1,14800,pop0,a
1,14800,pop0,b
1,14800,pop0,c
1,14800,pop1,a
1,14800,pop1,b
1,14800,pop1,c
1,14800,pop2,a
1,14800,pop2,b
1,14800,pop2,c
1,14800,pop3,a
1,14800,pop3,b
1,14800,pop3,c
1,14800,pop4,b
1,14800,pop4,c
1,14800,pop5,b
1,14800,pop5,c
1,14800,pop6,a
1,14800,pop6,b
1,14800,pop6,c
1,14800,pop7,a
1,14800,pop7,b
1,14800,pop7,c
1,14800,pop8,a
1,14800,pop8,b
1,14800,pop8,c
1,14800,pop9,a
1,14800,pop9,b
1,14800,pop9,c
1,14800,pop10,a
1,14800,pop10,b
1,14800,pop10,c
1,14900,pop0,a
1,14900,pop0,b
1,14900,pop0,c
1,14900,pop1,a
1,14900,pop1,b
1,14900,pop1,c
1,14900,pop2,a
1,14900,pop2,b
1,14900,pop2,c
1,14900,pop3,a
1,14900,pop3,b
1,14900,pop3,c
1,14900,pop4,b
1,14900,pop4,c
1,14900,pop5,b
1,14900,pop5,c
1,14900,pop6,a
1,14900,pop6,b
1,14900,pop6,c
1,14900,pop7,a
1,14900,pop7,b
1,14900,pop7,c
1,14900,pop8,a
1,14900,pop8,b
1,14900,pop8,c
1,14900,pop9,a
1,14900,pop9,b
1,14900,pop9,c
1,14900,pop10,a
1,14900,pop10,b
1,14900,pop10,c
1,15000,pop0,a
1,15000,pop0,b
1,15000,pop0,c
1,15000,pop1,a
1,15000,pop1,b
1,15000,pop1,c
1,15000,pop2,a
1,15000,pop2,b
1,15000,pop2,c
1,15000,pop3,a
1,15000,pop3,b
1,15000,pop3,c
1,15000,pop4,b
1,15000,pop4,c
1,15000,pop5,b
1,15000,pop5,c
1,15000,pop6,a
1,15000,pop6,b
1,15000,pop6,c
1,15000,pop7,a
1,15000,pop7,b
1,15000,pop7,c
1,15000,pop8,a
1,15000,pop8,b
1,15000,pop8,c
1,15000,pop9,a
1,15000,pop9,b
1,15000,pop9,c
1,15000,pop10,a
1,15000,pop10,b
1,15000,pop10,c
1,15100,pop0,a
1,15100,pop0,b
1,15100,pop0,c
1,15100,pop1,a
1,15100,pop1,b
1,15100,pop1,c
1,15100,pop2,a
1,15100,pop2,b
1,15100,pop2,c
1,15100,pop3,a
1,15100,pop3,b
1,15100,pop3,c
1,15100,pop4,b
1,15100,pop4,c
1,15100,pop5,b
1,15100,pop5,c
1,15100,pop6,a
1,15100,pop6,b
1,15100,pop6,c
1,15100,pop7,a
1,15100,pop7,b
1,15100,pop7,c
1,15100,pop8,a
1,15100,pop8,b
1,15100,pop8,c
1,15100,pop9,a
1,15100,pop9,b
1,15100,pop9,c
1,15100,pop10,a
1,15100,pop10,b
1,15100,pop10,c
1,15200,pop0,a
1,15200,pop0,b
1,15200,pop0,c
1,15200,pop1,a
1,15200,pop1,b
1,15200,pop1,c
1,15200,pop2,a
1,15200,pop2,b
1,15200,pop2,c
1,15200,pop3,a
1,15200,pop3,b
1,15200,pop3,c
1,15200,pop4,b
1,15200,pop4,c
1,15200,pop5,b
1,15200,pop5,c
1,15200,pop6,a
1,15200,pop6,b
1,15200,pop6,c
1,15200,pop7,a
1,15200,pop7,b
1,15200,pop7,c
1,15200,pop8,a
1,15200,pop8,b
1,15200,pop8,c
1,15200,pop9,a
1,15200,pop9,b
1,15200,pop9,c
1,15200,pop10,a
1,15200,pop10,b
1,15200,pop10,c
1,15300,pop0,a
1,15300,pop0,b
1,15300,pop0,c
1,15300,pop1,a
1,15300,pop1,b
1,15300,pop1,c
1,15300,pop2,a
1,15300,pop2,b
1,15300,pop2,c
1,15300,pop3,a
1,15300,pop3,b
1,15300,pop3,c
1,15300,pop4,b
1,15300,pop4,c
1,15300,pop5,b
1,15300,pop5,c
1,15300,pop6,a
1,15300,pop6,b
1,15300,pop6,c
1,15300,pop7,a
1,15300,pop7,b
1,15300,pop7,c
1,15300,pop8,a
1,15300,pop8,b
1,15300,pop8,c
1,15300,pop9,a
1,15300,pop9,b
1,15300,pop9,c
1,15300,pop10,a
1,15300,pop10,b
1,15300,pop10,c
1,15400,pop0,a
1,15400,pop0,b
1,15400,pop0,c
1,15400,pop1,a
1,15400,pop1,b
1,15400,pop1,c
1,15400,pop2,a
1,15400,pop2,b
1,15400,pop2,c
1,15400,pop3,a
1,15400,pop3,b
1,15400,pop3,c
1,15400,pop4,c
1,15400,pop5,b
1,15400,pop5,c
1,15400,pop6,a
1,15400,pop6,b
1,15400,pop6,c
1,15400,pop7,a
1,15400,pop7,b
1,15400,pop7,c
1,15400,pop8,a
1,15400,pop8,b
1,15400,pop8,c
1,15400,pop9,b
1,15400,pop9,c
1,15400,pop10,a
1,15400,pop10,b
1,15400,pop10,c
1,15500,pop0,a
1,15500,pop0,b
1,15500,pop0,c
1,15500,pop1,a
1,15500,pop1,b
1,15500,pop1,c
1,15500,pop2,a
1,15500,pop2,b
1,15500,pop2,c
1,15500,pop3,a
1,15500,pop3,b
1,15500,pop3,c
1,15500,pop4,c
1,15500,pop5,b
1,15500,pop5,c
1,15500,pop6,a
1,15500,pop6,b
1,15500,pop6,c
1,15500,pop7,a
1,15500,pop7,b
1,15500,pop7,c
1,15500,pop8,a
1,15500,pop8,b
1,15500,pop8,c
1,15500,pop9,b
1,15500,pop9,c
1,15500,pop10,a
1,15500,pop10,b
1,15500,pop10,c
1,15600,pop0,a
1,15600,pop0,b
1,15600,pop1,a
1,15600,pop1,b
1,15600,pop1,c
1,15600,pop2,a
1,15600,pop2,b
1,15600,pop2,c
1,15600,pop3,a
1,15600,pop3,b
1,15600,pop3,c
1,15600,pop4,b
1,15600,pop4,c
1,15600,pop5,b
1,15600,pop5,c
1,15600,pop6,a
1,15600,pop6,b
1,15600,pop6,c
1,15600,pop7,a
1,15600,pop7,b
1,15600,pop7,c
1,15600,pop8,a
1,15600,pop8,b
1,15600,pop8,c
1,15600,pop9,a
1,15600,pop9,b
1,15600,pop9,c
1,15600,pop10,a
1,15600,pop10,b
1,15600,pop10,c
1,15700,pop0,a
1,15700,pop0,b
1,15700,pop0,c
1,15700,pop1,a
1,15700,pop1,b
1,15700,pop1,c
1,15700,pop2,a
1,15700,pop2,b
1,15700,pop2,c
1,15700,pop3,a
1,15700,pop3,b
1,15700,pop3,c
1,15700,pop4,b
1,15700,pop4,c
1,15700,pop5,b
1,15700,pop5,c
1,15700,pop6,a
1,15700,pop6,b
1,15700,pop6,c
1,15700,pop7,a
1,15700,pop7,b
1,15700,pop7,c
1,15700,pop8,a
1,15700,pop8,b
1,15700,pop8,c
1,15700,pop9,a
1,15700,pop9,b
1,15700,pop9,c
1,15700,pop10,a
1,15700,pop10,b
1,15700,pop10,c
1,15800,pop0,a
1,15800,pop0,b
1,15800,pop0,c
1,15800,pop1,a
1,15800,pop1,b
1,15800,pop1,c
1,15800,pop2,a
1,15800,pop2,b
1,15800,pop2,c
1,15800,pop3,a
1,15800,pop3,b
1,15800,pop3,c
1,15800,pop4,b
1,15800,pop4,c
1,15800,pop5,b
1,15800,pop5,c
1,15800,pop6,a
1,15800,pop6,b
1,15800,pop6,c
1,15800,pop7,a
1,15800,pop7,b
1,15800,pop7,c
1,15800,pop8,a
1,15800,pop8,b
1,15800,pop8,c
1,15800,pop9,a
1,15800,pop9,b
1,15800,pop9,c
1,15800,pop10,a
1,15800,pop10,b
1,15800,pop10,c
1,15900,pop0,a
1,15900,pop0,b
1,15900,pop1,a
1,15900,pop1,b
1,15900,pop1,c
1,15900,pop2,a
1,15900,pop2,b
1,15900,pop2,c
1,15900,pop3,a
1,15900,pop3,b
1,15900,pop3,c
1,15900,pop4,b
1,15900,pop4,c
1,15900,pop5,b
1,15900,pop5,c
1,15900,pop6,a
1,15900,pop6,b
1,15900,pop6,c
1,15900,pop7,a
1,15900,pop7,b
1,15900,pop7,c
1,15900,pop8,a
1,15900,pop8,b
1,15900,pop8,c
1,15900,pop9,a
1,15900,pop9,b
1,15900,pop9,c
1,15900,pop10,a
1,15900,pop10,b
1,15900,pop10,c
1,16000,pop0,a
1,16000,pop0,b
1,16000,pop0,c
1,16000,pop1,a
1,16000,pop1,b
1,16000,pop1,c
1,16000,pop2,a
1,16000,pop2,b
1,16000,pop2,c
1,16000,pop3,a
1,16000,pop3,b
1,16000,pop3,c
1,16000,pop4,b
1,16000,pop4,c
1,16000,pop5,b
1,16000,pop5,c
1,16000,pop6,a
1,16000,pop6,b
1,16000,pop6,c
1,16000,pop7,a
1,16000,pop7,b
1,16000,pop7,c
1,16000,pop8,a
1,16000,pop8,b
1,16000,pop8,c
1,16000,pop9,a
1,16000,pop9,b
1,16000,pop9,c
1,16000,pop10,a
1,16000,pop10,b
1,16000,pop10,c
1,16100,pop0,a
1,16100,pop0,b
1,16100,pop0,c
1,16100,pop1,a
1,16100,pop1,b
1,16100,pop1,c
1,16100,pop2,a
1,16100,pop2,b
1,16100,pop2,c
1,16100,pop3,a
1,16100,pop3,b
1,16100,pop3,c
1,16100,pop4,c
1,16100,pop5,b
